query_year,vote_date,matter_file,signature_review_id,accepted_council_districts,repair_source,repair_confidence,repair_promotion_decision,repair_evidence_type,repair_note,signature_matter_files,application_keys,zap_project_ids,zap_project_names,title_examples,matter_urls,history_detail_urls
2012,2012-02-01,Res 1210-2012,rem_split_geo_0079,37;42,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council records explicitly identify the East New York Neighborhood Plan zoning map and text amendments as affecting Brooklyn Community Boards 5 and 16, Council Districts 37 and 42.",Res 1210-2012,20125120HKK; 120069HKK,P2012K0037,BOROUGH HALL SKYSCRAPER HISTORIC,"Resolution affirming the designation by the Landmarks Preservation Commission of the Borough Hall Skyscraper Historic District, Borough of Brooklyn, Designation List No. 447, LP-2449 (L.U. No. 536; 20125120 HKK; N 120069 HKK).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1046182&GUID=71DBC473-EDC3-489E-A731-553DBEDF62E1&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=5482489&GUID=3B5B8D07-581E-4DD2-B91E-9FF26612C6A9
2012,2012-02-01,Res 1212-2012,rem_split_geo_0080,33,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,Official Council records explicitly identify the 141 Willoughby Street rezoning as a Brooklyn Community District 2 project in Council District 33.,Res 1212-2012,20125189HKK; 120099HKK,P2012K0052,ST. CASIMIR'S ROMAN CATHOLIC CHURCH,"Resolution affirming the designation by the Landmarks Preservation Commission of St. Casimir’s Roman Catholic Church (now The Paul Robeson Theater), located at 40 Greene Avenue (aka 40-44 Greene Avenue), Tax Map Block 1957, Lot 28), Borough of Brooklyn, Designation List No. 449, LP-2476 (L.U. No. 548; 20125189 HKK; N 120099 HKK).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1046184&GUID=F2884EBA-1533-42AC-9A5C-F9EA4E36FB11&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=5482491&GUID=B8DEBAC8-A98B-4EBF-BE17-6DA3A874DE46
2012,2012-05-31,Res 1360-2012,clu_geo_126,3,manual_queue_ai_review_researcher_accepted,medium,promote_with_caveat,official_geography_external_boundary,"Official Legistar evidence identifies Application N 120171 ZRM as the Eastern Rail Yard High Line Text Amendment concerning Article IX, Chapter 3, Special Hudson Yards District. District 3 is retained as project-geography coding.",Res 1360-2012,120171ZRM,P2012M0275,EASTERN RAIL YARD HIGH LINE TEXT AMENDMENT,"Resolution approving the decision of the City Planning Commission on Application No. N 120171 ZRM, for an amendment of the Zoning Resolution of the City of New York, concerning Article IX, Chapter 3 (Special Hudson Yards District) (L.U. No. 605).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1133175&GUID=D9A54E49-D22B-43AE-B98D-24EB8CDA631C&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=5828716&GUID=26382026-729C-42C2-A22B-7664C39DF92D
2012,2012-07-25,Res 1444-2012,rem_split_geo_0081,33,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council records identify the 141 Willoughby Street text amendment as part of the same Downtown Brooklyn rezoning project in Brooklyn Community District 2, Council District 33.",Res 1444-2012,20125554HKM; 120263HKM,P2012M0617,32 Dominick Street,"Resolution affirming the designation by the Landmarks Preservation Commission of the 32 Dominick Street House, located at 32 Dominick Street (Tax Map Block 578, Lot 64), Borough of Manhattan, Designation List No. 453, LP-2480 (L.U. No. 622; 20125554 HKM; N 120263 HKM).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1156083&GUID=F2DE35F5-0A96-41E6-BCBB-8638078DA59D&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=5938080&GUID=3ADB5064-34A6-4C3D-B2D7-6D8F87117D53
2012,2012-07-25,Res 1445-2012,rem_split_geo_0082,3,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official records define the Special Hudson River Park District transfer from Pier 40 to the 550 Washington Street receiving site in Manhattan Community District 2, corresponding to Council District 3.",Res 1445-2012,20125555HKM; 120264HKM,P2012M0618,34 Dominick Street,"Resolution affirming the designation by the Landmarks Preservation Commission of the 34 Dominick Street House, located at 34 Dominick Street (Tax Map Block 578, Lot 63), Borough of Manhattan, Designation List No. 453, LP-2481 (L.U. No. 623; 20125555 HKM; N 120264 HKM).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1156084&GUID=0844DD74-E9B6-48B8-89A4-9A7ED0B6D9A5&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=5938081&GUID=17FB2D8C-F022-4C6D-BC07-8BA7E53C5A2A
2012,2012-07-25,Res 1446-2012,rem_split_geo_0083,33,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council records explicitly identify the Rose Castle zoning map amendment at 376-378 Flushing Avenue and 43 Franklin Avenue as Brooklyn Community District 3, Council District 33.",Res 1446-2012,20125556HKM; 120265HKM,P2012M0619,36 Dominick Street,"Resolution affirming the designation by the Landmarks Preservation Commission of the 36 Dominick Street House, located at 36 Dominick Street (Tax Map Block 578, Lot 62), Borough of Manhattan, Designation List No. 453, LP-2482 (L.U. No. 624; 20125556 HKM; N 120265 HKM).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1156085&GUID=A5FB8059-D056-49B6-B476-A81B484F7BF2&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=5938082&GUID=A3971124-BA5B-47D3-B5ED-8E826B9AE8FF
2012,2012-09-24,Res 1528-2012,rem_split_geo_0084,1,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council records locate the 40 Wooster Street special permit at Block 475 Lot 34 in Manhattan Community District 2, Council District 1.",Res 1528-2012,20135013HKM; 130005HKM,P2013M0047,Bowery Bank,"Resolution affirming the designation by the Landmarks Preservation Commission of the Bowery Bank of New York Building located at 124 Bowery (aka 124-126 Bowery, 230 Grand Street) (Tax Map Block 470, Lot 64), Borough of Manhattan, Designation List No. 457, LP-2518 (L.U. No. 701; 20135013 HKM; N 130005 HKM).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1201681&GUID=C1B0865C-EE62-4FB0-AFA1-6159D0A3D8DC&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6181721&GUID=6F8DC589-FF5D-4A4F-9588-019261726881
2012,2012-10-11,Res 1545-2012,clu_geo_128,36,manual_queue_ai_review_researcher_accepted,medium,promote_with_caveat,official_geography_external_boundary,"Official Legistar evidence identifies ULURP C 120294 ZMK / Bed-Stuy North, Brooklyn, a zoning-map amendment; ZAP/project metadata supports the Bed-Stuy North geography. District 36 is retained as project-geography coding.",Res 1545-2012,120294ZMK,P2012K0246,Bed-stuy North,"Resolution approving the decision of the City Planning Commission on ULURP No. C 120294 ZMK, a Zoning Map amendment (L.U. No. 712).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1213287&GUID=54370ADC-72FD-43E0-AAB2-0B3485BA5218&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6273116&GUID=F03F8ACB-0606-4535-8FBE-AB5AF057644C
2012,2012-12-10,Res 1609-2012,rem_split_geo_0085,42,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council records explicitly identify the Ebenezer Plaza rezoning north of Hegeman Avenue between Mother Gaston Boulevard and Powell Street as Brooklyn Community District 16, Council District 42.",Res 1609-2012,20135041HKQ; 130043HKQ,P2013Q0118,Brinckerhoff Cemetery Landmark,"Resolution affirming the designation by the Landmarks Preservation Commission of the Brinckerhoff Cemetery located at 69-65 to 69-73 182nd Street (Tax Map Block 7135, Lots 54 and 60), Borough of Queens, Designation List No. 458, LP-2087 (L.U. No. 720; 20135041 HKQ; N 130043 HKQ).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1245022&GUID=BEE3E0B8-5098-4C5D-A802-B1627A32098C&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6529450&GUID=EA6F4344-F2FF-42EB-B4FC-0A7BCE5FFA42
2012,2012-12-18,Res 1627-2012,rem_split_geo_0086,20,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council records explicitly identify the 135-01 35th Avenue rezoning in Flushing, Queens Community District 7, as Council District 20.",Res 1627-2012,20135084TCM,,,"Resolution approving the petition for a revocable consent for an unenclosed sidewalk café located at 89 Macdougal Street, Borough of Manhattan (20135084 TCM; L.U. No. 743).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1265022&GUID=167DAF84-0135-4CAA-AE47-1CCEE597A49B&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6599226&GUID=9E78F4B5-B028-46C6-9576-C4102A9918D0
2012,2012-12-18,Res 1628-2012,rem_split_geo_0087,42,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official records identify the Linden Boulevard rezoning as a bounded Brooklyn Community District 5 action near Van Sinderen Avenue and Snediker Avenue, corresponding to Council District 42.",Res 1628-2012,20135137TCM,,,"Resolution approving the petition for a revocable consent for an unenclosed sidewalk café located at 3 Greenwich Avenue, Borough of Manhattan (20135137 TCM; L.U. No. 744).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1265023&GUID=1F6F0BA0-3E72-4DE0-9678-5CC083681F52&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6599227&GUID=DA6D0283-34F7-4EC2-B239-6E417D5BEB0C
2012,2012-12-18,Res 1629-2012,rem_split_geo_0088,3,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council records identify the 661 Eighth Avenue signage text amendment as a geographically bounded Theater Subdistrict/Eighth Avenue Corridor action in Manhattan Community District 4, corresponding to Council District 3.",Res 1629-2012,,,,"Resolution affirming the designation by the Landmarks Preservation Commission of the Rainbow Room interior, consisting of the fixtures and interior components of this space, including but not limited to, the walls and ceiling surfaces, floor surfaces, rotating wood dance floor, stairs, stage, seating platforms, glass panel screens, chandeliers, wall sconces, and window frames; located in the eastern section of the 65th Floor, 30 Rockefeller Plaza, a.k.a. 1240-1256 Avenue of the Americas, 31-81 West 49th Street and 30-64 West 50th Street); Tax Map Block 1265/Lot 1069, in part, Borough of Manhat",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1265026&GUID=B14D0CCE-D637-4C6A-9A39-F073C92C4D23&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6599228&GUID=4D0EDEF0-7AAD-4312-961D-AA819DEAEF07
2013,2013-01-09,M 1027-2013,clu_geo_129,3; 6,deterministic_geography_verification,high,deterministically_verified_project_geography,zap_bbl,AI-adjudicated geography matched deterministic zap_bbl assignment using DCP Council boundary release 13D.,M 1027-2013; M 1028-2013,120397ZSM; 120398ZSM; 120396ZMM; 20135162TCM,P2012M0258,DURST W57,"By the Chair of the Land Use Committee Council Member Comrie: Pursuant to Rule 11.20(c) of the Council and Section 197-d (b)(3) of the New York City Charter, the Council hereby resolves that the action of the City Planning Commission on Uniform Land Use Review Procedure Application Nos. C 120397 ZSM and C 120398 ZSM shall be subject to Council review. These items are related to Uniform Land Use Review Procedure Application No. C 120396 ZMM.; By The Speaker (Council Member Quinn): Pursuant to Rule 11.20b of the Council and §20-226 or §20-225 of the New York City Administrative Code, the Council resolves that the action of the Department of Consumer Affairs approving an unenclosed sidewalk café located at 10 Downing Street, Community Board No. 2, Application no. 20135162 TCM shall be subject to review by the Council.",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1268392&GUID=8C4FF433-99D2-4BC7-AA23-27E5D8A3CDA8&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1268686&GUID=A1014D8A-6379-49E4-87CF-4C1AB491BA7C&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6621105&GUID=870F7BC3-AB63-428A-9E1E-642989F28761; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6621454&GUID=6D8B2232-EB72-4314-ABF3-F98075786C24
2013,2013-01-09,M 1028-2013,clu_geo_129,3; 6,deterministic_geography_verification,high,deterministically_verified_project_geography,zap_bbl,AI-adjudicated geography matched deterministic zap_bbl assignment using DCP Council boundary release 13D.,M 1027-2013; M 1028-2013,120397ZSM; 120398ZSM; 120396ZMM; 20135162TCM,P2012M0258,DURST W57,"By the Chair of the Land Use Committee Council Member Comrie: Pursuant to Rule 11.20(c) of the Council and Section 197-d (b)(3) of the New York City Charter, the Council hereby resolves that the action of the City Planning Commission on Uniform Land Use Review Procedure Application Nos. C 120397 ZSM and C 120398 ZSM shall be subject to Council review. These items are related to Uniform Land Use Review Procedure Application No. C 120396 ZMM.; By The Speaker (Council Member Quinn): Pursuant to Rule 11.20b of the Council and §20-226 or §20-225 of the New York City Administrative Code, the Council resolves that the action of the Department of Consumer Affairs approving an unenclosed sidewalk café located at 10 Downing Street, Community Board No. 2, Application no. 20135162 TCM shall be subject to review by the Council.",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1268392&GUID=8C4FF433-99D2-4BC7-AA23-27E5D8A3CDA8&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1268686&GUID=A1014D8A-6379-49E4-87CF-4C1AB491BA7C&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6621105&GUID=870F7BC3-AB63-428A-9E1E-642989F28761; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6621454&GUID=6D8B2232-EB72-4314-ABF3-F98075786C24
2013,2013-02-06,Res 1660-2013,rem_split_geo_0089,4;5,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,Official CPC records identify the East River Fifties/Sutton Place text amendment as a bounded R10 area east of First Avenue and north of East 51st Street co-sponsored by the Council Members for Districts 4 and 5.,Res 1660-2013,20135179HKM; 130097HKM,P2013M0177,East Village Lower East Side Historic District,"Resolution affirming the designation by the Landmarks Preservation Commission of the East Village/Lower East Side Historic District, Borough of Manhattan, Designation List No. 460, LP-2491 (L.U. No. 752; 20135179 HKM; N 130097 HKM).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1281773&GUID=0585E04A-2282-4638-9FBC-B6BC5E8521D8&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6672134&GUID=0AE2EECD-14C0-4587-A248-BA5F95B46DFF
2013,2013-05-08,LU 0795-2013,rem_split_geo_0010,20,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,Official Council records explicitly identify the Flushing Christian Day School special permit for enlargement of an existing school as a Queens ULURP in Council District 20.,LU 0795-2013; Res 1761-2013,130105ZRM,P2012M0560,Manhattan Core text amendment,"Application no. N 130105 ZRM submitted by the Department of City Planning, pursuant to Section 201 of the New York City Charter, concerning Article I, Chapter 3 (Comprehensive Off-Street Parking Regulations in Community Districts 1, 2, 3, 4, 5, 6, 7, and 8 in the Borough of Manhattan and Portions of Community Districts 1 and 2 in the Borough of Queens), and various other Sections, modifying the regulations governing off-street parking and loading in Manhattan Community Districts 1 through 8.; Resolution approving the decision of the City Planning Commission on Application No. N 130105 ZRM, for an amendment of the Zoning Resolution of the City of New York, concerning Article I, Chapter 3 (Comprehensive Off-Street Parking Regulations in Community Districts 1, 2, 3, 4, 5, 6, 7 and 8 in the Borough of Manhattan and Portions of Community Districts 1 and 2 in the Borough of Queens), and various other Sections, modifying the regulations governing off-street parking and loading in Manhattan Community Districts 1 through 8, Borough of Manhattan (L.U. No. 795).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1343793&GUID=17E68D1A-656A-44B9-8414-824EABAE9DF9&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1422816&GUID=C779568F-A1F7-4104-89A9-15B904DF6110&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6974788&GUID=C76ED69B-62B1-43A0-AA49-3F1A2330B6C4; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6971244&GUID=090713A5-80B7-42E7-A6C7-F6BDB13EE9E5
2013,2013-05-08,Res 1761-2013,rem_split_geo_0010,20,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,Official Council records explicitly identify the Flushing Christian Day School special permit for enlargement of an existing school as a Queens ULURP in Council District 20.,LU 0795-2013; Res 1761-2013,130105ZRM,P2012M0560,Manhattan Core text amendment,"Application no. N 130105 ZRM submitted by the Department of City Planning, pursuant to Section 201 of the New York City Charter, concerning Article I, Chapter 3 (Comprehensive Off-Street Parking Regulations in Community Districts 1, 2, 3, 4, 5, 6, 7, and 8 in the Borough of Manhattan and Portions of Community Districts 1 and 2 in the Borough of Queens), and various other Sections, modifying the regulations governing off-street parking and loading in Manhattan Community Districts 1 through 8.; Resolution approving the decision of the City Planning Commission on Application No. N 130105 ZRM, for an amendment of the Zoning Resolution of the City of New York, concerning Article I, Chapter 3 (Comprehensive Off-Street Parking Regulations in Community Districts 1, 2, 3, 4, 5, 6, 7 and 8 in the Borough of Manhattan and Portions of Community Districts 1 and 2 in the Borough of Queens), and various other Sections, modifying the regulations governing off-street parking and loading in Manhattan Community Districts 1 through 8, Borough of Manhattan (L.U. No. 795).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1343793&GUID=17E68D1A-656A-44B9-8414-824EABAE9DF9&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1422816&GUID=C779568F-A1F7-4104-89A9-15B904DF6110&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6974788&GUID=C76ED69B-62B1-43A0-AA49-3F1A2330B6C4; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=6971244&GUID=090713A5-80B7-42E7-A6C7-F6BDB13EE9E5
2013,2013-10-09,LU 0921-2013,rem_split_geo_0011,39;43;44,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council and CPC records define a bounded Boro Park text-change area in Brooklyn and Legistar explicitly lists affected Council Districts 39, 43, and 44.",LU 0921-2013; Res 1984-2013,130331AZRY,P2013Y0358,Flood Resilience Zoning Text Amendment,"Application No. N 130331(A) ZRY submitted by the Department of City Planning pursuant to Section 201 of the New York City Charter for amendments to the Zoning Resolution, pertaining to enabling flood resilient construction within flood zones located throughout New York City.; Resolution approving the decision of the City Planning Commission on Application No. N 130331 (A) ZRY, for an amendment of the Zoning Resolution of the City of New York, pertaining to enabling flood resilient construction within flood zones (L.U. No. 921).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1481630&GUID=2933B169-1F16-4679-8E00-485C11B9ACE6&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1486828&GUID=34496ED2-CD6B-4453-9403-E427E0EB6FBE&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7393056&GUID=A69E5943-13AB-47C6-81F4-485D6E5EAB0E; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7391808&GUID=9A48BBC7-20F5-473A-BACE-6A93AE20485D
2013,2013-10-09,Res 1984-2013,rem_split_geo_0011,39;43;44,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official Council and CPC records define a bounded Boro Park text-change area in Brooklyn and Legistar explicitly lists affected Council Districts 39, 43, and 44.",LU 0921-2013; Res 1984-2013,130331AZRY,P2013Y0358,Flood Resilience Zoning Text Amendment,"Application No. N 130331(A) ZRY submitted by the Department of City Planning pursuant to Section 201 of the New York City Charter for amendments to the Zoning Resolution, pertaining to enabling flood resilient construction within flood zones located throughout New York City.; Resolution approving the decision of the City Planning Commission on Application No. N 130331 (A) ZRY, for an amendment of the Zoning Resolution of the City of New York, pertaining to enabling flood resilient construction within flood zones (L.U. No. 921).",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1481630&GUID=2933B169-1F16-4679-8E00-485C11B9ACE6&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1486828&GUID=34496ED2-CD6B-4453-9403-E427E0EB6FBE&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7393056&GUID=A69E5943-13AB-47C6-81F4-485D6E5EAB0E; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7391808&GUID=9A48BBC7-20F5-473A-BACE-6A93AE20485D
2013,2013-12-10,Res 2079-2013,rem_split_geo_0019,49,remaining_split_vote_geography_ai_review_researcher_accepted,high,accepted_from_remaining_split_vote_review,official_source,"Official records define a bounded Nicholas Avenue/Richmond Terrace rezoning in Staten Island, and the land-use summary record identifies the matter as Council District 49.",Res 2079-2013,,,,"RESOLUTION APPROVING THE RE-APPOINTMENT BY THE MAYOROF ALFRED C. CERULLO, III AS A MEMBER OF THE NEW YORK CITY PLANNING COMMISSION.",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1531363&GUID=300D14C8-291B-4F0D-820E-FAAA9F44B89F&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7616555&GUID=85340F1C-0CE5-48D9-BECA-12E23A0EF14B
2014,2014-01-22,M 0015-2014,clu_geo_131,1; 4; 28,remaining_queue_ai_review_researcher_adjudicated,high,promote_with_caveat,explicit_official_district,"Matter-level decomposition supports a union district set, not a single unified project geography. The uploaded review packet identifies three separate call-ups in the bundle: M 0015-2014 for 922 3rd Avenue, M 0016-2014 for 300 Lafayette Street, and M 0017-2...",M 0015-2014; M 0016-2014; M 0017-2014,20145204TCM; 140093ZSM; 140095ZSM; 140096ZSM; 140092ZRM; 090033MMQ; 070194ZMQ,P2013M0115,300 Lafayette Street,"By Council Member Garodnick: Pursuant to Rule 11.20b of the Council and §20-226 or §20-225 of the New York City Administrative Code, the Council resolves that the action of the Department of Consumer Affairs approving an unenclosed sidewalk café located at 922 3rd Avenue, in the Borough of Manhattan, Community District 6, Application no. 20145204 TCM shall be subject to review by the Council.; By the Chair of the Land Use Committee Council Member Greenfield: Pursuant to Rule 11.20(c) of the Council Rules and Section 197-d (b)(3) of the New York City Charter, the Council hereby resolves that the action of the City Planning Commission on Uniform Land Use Review Procedure Application nos. C 140093 ZSM, C 140095 ZSM and C 140096 ZSM shall be subject to Council review. These items are related to Application nos. N 140092 ZRM which is subject to Council review pursuant to Section 197-d of the New York City Charter.; By the Chair of the Land Use Committee Council Member Greenfield: Pursuant to Rule 11.20(c) of the Council Rules and Section 197-d (b)(3) of the New York City Charter, the Council hereby resolves that the action of the City Planning Commission on Uniform Land Use Review Procedure Application no. C 090033 MMQ shall be subject to Council review. These items are related to Application nos. C 070194 ZMQ which is subject to Council review pursuant to Section 197-d of the New York City Charter.",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1636851&GUID=57108AC3-016A-4879-A57C-E2C4F559EB79&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1636852&GUID=78644C15-A804-4A00-8BDF-C039B79F50C1&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1636853&GUID=0BAE48BB-CACA-41C4-B060-CBF2412DF8DB&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7911006&GUID=E400F222-EFFA-49C1-B991-00A323D98296; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7911007&GUID=71254D04-6F9E-4E52-B7DF-319721E67C15; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7910996&GUID=CA2E37F9-1570-4098-8686-4C5576579BF0
2014,2014-01-22,M 0016-2014,clu_geo_131,1; 4; 28,remaining_queue_ai_review_researcher_adjudicated,high,promote_with_caveat,explicit_official_district,"Matter-level decomposition supports a union district set, not a single unified project geography. The uploaded review packet identifies three separate call-ups in the bundle: M 0015-2014 for 922 3rd Avenue, M 0016-2014 for 300 Lafayette Street, and M 0017-2...",M 0015-2014; M 0016-2014; M 0017-2014,20145204TCM; 140093ZSM; 140095ZSM; 140096ZSM; 140092ZRM; 090033MMQ; 070194ZMQ,P2013M0115,300 Lafayette Street,"By Council Member Garodnick: Pursuant to Rule 11.20b of the Council and §20-226 or §20-225 of the New York City Administrative Code, the Council resolves that the action of the Department of Consumer Affairs approving an unenclosed sidewalk café located at 922 3rd Avenue, in the Borough of Manhattan, Community District 6, Application no. 20145204 TCM shall be subject to review by the Council.; By the Chair of the Land Use Committee Council Member Greenfield: Pursuant to Rule 11.20(c) of the Council Rules and Section 197-d (b)(3) of the New York City Charter, the Council hereby resolves that the action of the City Planning Commission on Uniform Land Use Review Procedure Application nos. C 140093 ZSM, C 140095 ZSM and C 140096 ZSM shall be subject to Council review. These items are related to Application nos. N 140092 ZRM which is subject to Council review pursuant to Section 197-d of the New York City Charter.; By the Chair of the Land Use Committee Council Member Greenfield: Pursuant to Rule 11.20(c) of the Council Rules and Section 197-d (b)(3) of the New York City Charter, the Council hereby resolves that the action of the City Planning Commission on Uniform Land Use Review Procedure Application no. C 090033 MMQ shall be subject to Council review. These items are related to Application nos. C 070194 ZMQ which is subject to Council review pursuant to Section 197-d of the New York City Charter.",https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1636851&GUID=57108AC3-016A-4879-A57C-E2C4F559EB79&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1636852&GUID=78644C15-A804-4A00-8BDF-C039B79F50C1&Options=ID|Text|&Search=; https://legistar.council.nyc.gov/LegislationDetail.aspx?ID=1636853&GUID=0BAE48BB-CACA-41C4-B060-CBF2412DF8DB&Options=ID|Text|&Search=,https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7911006&GUID=E400F222-EFFA-49C1-B991-00A323D98296; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7911007&GUID=71254D04-6F9E-4E52-B7DF-319721E67C15; https://legistar.council.nyc.gov/HistoryDetail.aspx?ID=7910996&GUID=CA2E37F9-1570-4098-8686-4C5576579BF0
